372630.0	0.370876344024	0.165684545838	0.0	0.271428571429	0.414285714286	0.485714285714	0.951612903226
384750.0	0.37115917392	0.164727471587	0.0	0.271428571429	0.414285714286	0.485714285714	0.935483870968
8077167.0	0.451073061054	0.120888195352	0.0	0.371428571429	0.467741935484	0.542857142857	1.0
9802881.0	0.454546142909	0.119599281768	0.0	0.385714285714	0.467741935484	0.542857142857	1.0
6019419.0	0.452382149276	0.114518165849	0.0	0.385714285714	0.457142857143	0.532258064516	0.983870967742
7241241.0	0.451854823086	0.117485045562	0.0	0.371428571429	0.467741935484	0.532258064516	0.983870967742
7215033.0	0.450669522953	0.116946127016	0.0	0.371428571429	0.457142857143	0.532258064516	1.0
182229.0	0.320891779126	0.192965180118	0.0	0.157142857143	0.357142857143	0.485714285714	0.942857142857
2113614.0	0.406655280703	0.122643946602	0.0	0.338709677419	0.41935483871	0.5	0.983870967742
7059072.0	0.451272703551	0.117281850492	0.0	0.371428571429	0.457142857143	0.532258064516	1.0
4786731.0	0.437125150205	0.139705595654	0.0	0.370967741935	0.457142857143	0.532258064516	1.0
5877303.0	0.465648315473	0.12678601685	0.0	0.4	0.485714285714	0.557142857143	1.0
630567.0	0.343013894473	0.160392515797	0.0	0.242857142857	0.385714285714	0.471428571429	0.935483870968
600117.0	0.341185855855	0.161029877817	0.0	0.242857142857	0.371428571429	0.467741935484	0.935483870968
9747.0	0.463316232479	0.110794187409	0.0	0.4	0.471428571429	0.542857142857	0.822580645161
5224140.0	0.450875393262	0.121893691483	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
3870714.0	0.459378149617	0.114792961812	0.0	0.387096774194	0.471428571429	0.542857142857	0.983870967742
4003143.0	0.459723264609	0.115753499653	0.0	0.385714285714	0.471428571429	0.542857142857	1.0
5966196.0	0.455538410935	0.115955494058	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
5481153.0	0.443677785053	0.117942316847	0.0	0.371428571429	0.457142857143	0.528571428571	1.0
5438325.0	0.447489449654	0.114612116071	0.0	0.371428571429	0.457142857143	0.528571428571	0.967741935484
6497079.0	0.450635057772	0.115833451352	0.0	0.371428571429	0.457142857143	0.532258064516	1.0
7412313.0	0.45329596674	0.111552929816	0.0	0.385714285714	0.467741935484	0.532258064516	0.983870967742
6932940.0	0.45838396792	0.112193959551	0.0	0.385714285714	0.471428571429	0.542857142857	0.983870967742
4356393.0	0.451385121348	0.122547024657	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
7512243.0	0.459345063614	0.113866840003	0.0	0.385714285714	0.471428571429	0.542857142857	1.0
4281900.0	0.450668196306	0.122290157444	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
5212293.0	0.456165854071	0.115448120409	0.0	0.385714285714	0.467741935484	0.542857142857	0.983870967742
6148110.0	0.451683707122	0.124055269375	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
6354495.0	0.456966819631	0.120016893142	0.0	0.385714285714	0.471428571429	0.542857142857	1.0
4870707.0	0.436233569849	0.133896280646	0.0	0.357142857143	0.457142857143	0.528571428571	0.983870967742
6991464.0	0.459450878722	0.110945952297	0.0	0.387096774194	0.471428571429	0.532258064516	1.0
5641131.0	0.446768466562	0.122410921771	0.0	0.371428571429	0.457142857143	0.532258064516	1.0
5584239.0	0.447400013776	0.12259356617	0.0	0.371428571429	0.457142857143	0.532258064516	0.983870967742
6725796.0	0.456265682502	0.115255462954	0.0	0.385714285714	0.471428571429	0.542857142857	1.0
6707694.0	0.457656708423	0.116646763445	0.0	0.385714285714	0.471428571429	0.542857142857	1.0
3248802.0	0.438677759662	0.132731599733	0.0	0.370967741935	0.457142857143	0.528571428571	1.0
3235554.0	0.440128584564	0.133780486137	0.0	0.370967741935	0.457142857143	0.532258064516	1.0
7623588.0	0.469457076756	0.114560707246	0.0	0.4	0.485714285714	0.548387096774	0.983870967742
815505.0	0.367593318742	0.140053383283	0.0	0.314285714286	0.387096774194	0.457142857143	0.928571428571
10880052.0	0.469455117567	0.116293109611	0.0	0.4	0.485714285714	0.548387096774	1.0
6694305.0	0.453294409817	0.114763425521	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
6683262.0	0.454853805511	0.116330320602	0.0	0.385714285714	0.467741935484	0.542857142857	0.983870967742
3644643.0	0.461039236057	0.120508291368	0.0	0.385714285714	0.471428571429	0.548387096774	0.983870967742
6795645.0	0.454542360221	0.114366199891	0.0	0.385714285714	0.467741935484	0.532258064516	1.0
